"soe","country","month","month_num","year","total_arrivals","arrivals_male","arrivals_female"
"Johor","GNB","November","11","2020",0,0,0
"Johor","GNB","November","11","2021",0,0,0
"Johor","GNB","November","11","2022",0,0,0
"Johor","GNB","November","11","2023",0,0,0
"Johor","GNB","October","10","2020",0,0,0
"Johor","GNB","October","10","2021",0,0,0
"Johor","GNB","October","10","2022",0,0,0
"Johor","GNB","October","10","2023",0,0,0
"Johor","GNB","September","09","2020",0,0,0
"Johor","GNB","September","09","2021",0,0,0
"Johor","GNB","September","09","2022",0,0,0
"Johor","GNB","September","09","2023",0,0,0
"Johor","GNQ","April","04","2020",0,0,0
"Johor","GNQ","April","04","2021",0,0,0
"Johor","GNQ","April","04","2022",0,0,0
"Johor","GNQ","April","04","2023",0,0,0
"Johor","GNQ","April","04","2024",1,1,0
"Johor","GNQ","August","08","2020",0,0,0
"Johor","GNQ","August","08","2021",0,0,0
"Johor","GNQ","August","08","2022",0,0,0
"Johor","GNQ","August","08","2023",0,0,0
"Johor","GNQ","December","12","2020",0,0,0
"Johor","GNQ","December","12","2021",0,0,0
"Johor","GNQ","December","12","2022",0,0,0
"Johor","GNQ","December","12","2023",1,1,0
"Johor","GNQ","February","02","2020",0,0,0
"Johor","GNQ","February","02","2021",0,0,0
"Johor","GNQ","February","02","2022",0,0,0
"Johor","GNQ","February","02","2023",0,0,0
"Johor","GNQ","January","01","2020",0,0,0
"Johor","GNQ","January","01","2021",0,0,0
"Johor","GNQ","January","01","2022",0,0,0
"Johor","GNQ","January","01","2023",0,0,0
"Johor","GNQ","January","01","2024",1,1,0
"Johor","GNQ","July","07","2020",0,0,0
"Johor","GNQ","July","07","2021",0,0,0
"Johor","GNQ","July","07","2022",0,0,0
"Johor","GNQ","July","07","2023",0,0,0
"Johor","GNQ","June","06","2020",0,0,0
"Johor","GNQ","June","06","2021",0,0,0
"Johor","GNQ","June","06","2022",0,0,0
"Johor","GNQ","June","06","2023",0,0,0
"Johor","GNQ","March","03","2020",0,0,0
"Johor","GNQ","March","03","2021",0,0,0
"Johor","GNQ","March","03","2022",0,0,0
"Johor","GNQ","March","03","2023",0,0,0
"Johor","GNQ","May","05","2020",0,0,0
"Johor","GNQ","May","05","2021",0,0,0
"Johor","GNQ","May","05","2022",0,0,0
"Johor","GNQ","May","05","2023",0,0,0
"Johor","GNQ","November","11","2020",0,0,0
"Johor","GNQ","November","11","2021",0,0,0
"Johor","GNQ","November","11","2022",0,0,0
"Johor","GNQ","November","11","2023",0,0,0
"Johor","GNQ","October","10","2020",0,0,0
"Johor","GNQ","October","10","2021",0,0,0
"Johor","GNQ","October","10","2022",0,0,0
"Johor","GNQ","October","10","2023",1,1,0
"Johor","GNQ","September","09","2020",0,0,0
"Johor","GNQ","September","09","2021",0,0,0
"Johor","GNQ","September","09","2022",0,0,0
"Johor","GNQ","September","09","2023",0,0,0
"Johor","GRC","April","04","2020",0,0,0
"Johor","GRC","April","04","2021",6,5,1
"Johor","GRC","April","04","2022",22,16,6
"Johor","GRC","April","04","2023",52,41,11
"Johor","GRC","April","04","2024",53,36,17
"Johor","GRC","August","08","2020",0,0,0
"Johor","GRC","August","08","2021",0,0,0
"Johor","GRC","August","08","2022",34,31,3
"Johor","GRC","August","08","2023",52,34,18
"Johor","GRC","December","12","2020",2,2,0
"Johor","GRC","December","12","2021",0,0,0
"Johor","GRC","December","12","2022",39,26,13
"Johor","GRC","December","12","2023",51,33,18
"Johor","GRC","February","02","2020",39,30,9
"Johor","GRC","February","02","2021",0,0,0
"Johor","GRC","February","02","2022",1,1,0
"Johor","GRC","February","02","2023",50,40,10
"Johor","GRC","February","02","2024",55,35,20
"Johor","GRC","January","01","2020",65,53,12
"Johor","GRC","January","01","2021",0,0,0
"Johor","GRC","January","01","2022",0,0,0
"Johor","GRC","January","01","2023",60,41,19
"Johor","GRC","January","01","2024",53,37,16
"Johor","GRC","July","07","2020",4,4,0
"Johor","GRC","July","07","2021",1,1,0
"Johor","GRC","July","07","2022",22,16,6
"Johor","GRC","July","07","2023",42,31,11
"Johor","GRC","June","06","2020",0,0,0
"Johor","GRC","June","06","2021",0,0,0
"Johor","GRC","June","06","2022",24,22,2
"Johor","GRC","June","06","2023",50,40,10
"Johor","GRC","June","06","2024",97,78,19
"Johor","GRC","March","03","2020",18,15,3
"Johor","GRC","March","03","2021",0,0,0
"Johor","GRC","March","03","2022",2,2,0
"Johor","GRC","March","03","2023",59,43,16
"Johor","GRC","March","03","2024",83,62,21
"Johor","GRC","May","05","2020",0,0,0
"Johor","GRC","May","05","2021",2,2,0
"Johor","GRC","May","05","2022",13,11,2
"Johor","GRC","May","05","2023",67,58,9
"Johor","GRC","May","05","2024",58,43,15
"Johor","GRC","November","11","2020",0,0,0
"Johor","GRC","November","11","2021",0,0,0
"Johor","GRC","November","11","2022",45,37,8
"Johor","GRC","November","11","2023",71,48,23
"Johor","GRC","October","10","2020",0,0,0
"Johor","GRC","October","10","2021",0,0,0
"Johor","GRC","October","10","2022",60,44,16
"Johor","GRC","October","10","2023",80,62,18
"Johor","GRC","September","09","2020",0,0,0
"Johor","GRC","September","09","2021",0,0,0
"Johor","GRC","September","09","2022",41,30,11
"Johor","GRC","September","09","2023",50,38,12
"Johor","GRD","April","04","2020",0,0,0
"Johor","GRD","April","04","2021",0,0,0
"Johor","GRD","April","04","2022",4,3,1
"Johor","GRD","April","04","2023",5,1,4
"Johor","GRD","April","04","2024",6,2,4
"Johor","GRD","August","08","2020",0,0,0
"Johor","GRD","August","08","2021",0,0,0
"Johor","GRD","August","08","2022",9,6,3
"Johor","GRD","August","08","2023",9,6,3
"Johor","GRD","December","12","2020",0,0,0
"Johor","GRD","December","12","2021",0,0,0
"Johor","GRD","December","12","2022",9,7,2
"Johor","GRD","February","02","2020",7,5,2
"Johor","GRD","February","02","2021",0,0,0
"Johor","GRD","February","02","2022",0,0,0
"Johor","GRD","February","02","2023",3,2,1
"Johor","GRD","February","02","2024",7,4,3
"Johor","GRD","January","01","2020",12,10,2
"Johor","GRD","January","01","2021",0,0,0
"Johor","GRD","January","01","2022",0,0,0
"Johor","GRD","January","01","2023",15,8,7
"Johor","GRD","January","01","2024",6,3,3
"Johor","GRD","July","07","2020",0,0,0
"Johor","GRD","July","07","2021",0,0,0
"Johor","GRD","July","07","2022",5,2,3
"Johor","GRD","July","07","2023",12,5,7
"Johor","GRD","June","06","2020",0,0,0
"Johor","GRD","June","06","2021",0,0,0
"Johor","GRD","June","06","2022",1,0,1
"Johor","GRD","June","06","2023",5,1,4
"Johor","GRD","June","06","2024",7,5,2
"Johor","GRD","March","03","2020",6,6,0
"Johor","GRD","March","03","2021",0,0,0
"Johor","GRD","March","03","2022",0,0,0
"Johor","GRD","March","03","2023",4,3,1
"Johor","GRD","March","03","2024",3,3,0
"Johor","GRD","May","05","2020",0,0,0
"Johor","GRD","May","05","2021",0,0,0
"Johor","GRD","May","05","2022",4,4,0
"Johor","GRD","May","05","2023",6,3,3
"Johor","GRD","May","05","2024",8,5,3
"Johor","GRD","November","11","2020",0,0,0
"Johor","GRD","November","11","2021",0,0,0
"Johor","GRD","November","11","2022",6,4,2
"Johor","GRD","November","11","2023",2,0,2
"Johor","GRD","October","10","2020",0,0,0
"Johor","GRD","October","10","2021",0,0,0
"Johor","GRD","October","10","2022",7,4,3
"Johor","GRD","October","10","2023",11,4,7
"Johor","GRD","September","09","2020",0,0,0
"Johor","GRD","September","09","2021",0,0,0
"Johor","GRD","September","09","2022",6,4,2
"Johor","GRD","September","09","2023",8,4,4
"Johor","GRL","April","04","2020",0,0,0
"Johor","GRL","April","04","2021",0,0,0
"Johor","GRL","April","04","2022",0,0,0
"Johor","GRL","April","04","2023",0,0,0
"Johor","GRL","August","08","2020",0,0,0
"Johor","GRL","August","08","2021",0,0,0
"Johor","GRL","August","08","2022",0,0,0
"Johor","GRL","August","08","2023",0,0,0
"Johor","GRL","December","12","2020",0,0,0
"Johor","GRL","December","12","2021",0,0,0
"Johor","GRL","December","12","2022",0,0,0
"Johor","GRL","February","02","2020",0,0,0
"Johor","GRL","February","02","2021",0,0,0
"Johor","GRL","February","02","2022",0,0,0
"Johor","GRL","February","02","2023",0,0,0
"Johor","GRL","February","02","2024",1,0,1
"Johor","GRL","January","01","2020",0,0,0
"Johor","GRL","January","01","2021",0,0,0
"Johor","GRL","January","01","2022",0,0,0
"Johor","GRL","January","01","2023",0,0,0
"Johor","GRL","July","07","2020",0,0,0
"Johor","GRL","July","07","2021",0,0,0
"Johor","GRL","July","07","2022",0,0,0
"Johor","GRL","July","07","2023",1,1,0
"Johor","GRL","June","06","2020",0,0,0
"Johor","GRL","June","06","2021",0,0,0
"Johor","GRL","June","06","2022",0,0,0
"Johor","GRL","June","06","2023",0,0,0
"Johor","GRL","March","03","2020",0,0,0
"Johor","GRL","March","03","2021",0,0,0
"Johor","GRL","March","03","2022",0,0,0
"Johor","GRL","March","03","2023",0,0,0
"Johor","GRL","May","05","2020",0,0,0
"Johor","GRL","May","05","2021",0,0,0
"Johor","GRL","May","05","2022",0,0,0
"Johor","GRL","May","05","2023",0,0,0
"Johor","GRL","November","11","2020",0,0,0
"Johor","GRL","November","11","2021",0,0,0
"Johor","GRL","November","11","2022",0,0,0
"Johor","GRL","November","11","2023",0,0,0
"Johor","GRL","October","10","2020",0,0,0
"Johor","GRL","October","10","2021",0,0,0
"Johor","GRL","October","10","2022",0,0,0
"Johor","GRL","October","10","2023",0,0,0
"Johor","GRL","September","09","2020",0,0,0
"Johor","GRL","September","09","2021",0,0,0
"Johor","GRL","September","09","2022",0,0,0
"Johor","GRL","September","09","2023",0,0,0
"Johor","GTM","April","04","2020",0,0,0
"Johor","GTM","April","04","2021",0,0,0
"Johor","GTM","April","04","2022",0,0,0
"Johor","GTM","April","04","2023",3,2,1
"Johor","GTM","April","04","2024",2,1,1
"Johor","GTM","August","08","2020",0,0,0
"Johor","GTM","August","08","2021",0,0,0
"Johor","GTM","August","08","2022",1,1,0
"Johor","GTM","August","08","2023",3,1,2
"Johor","GTM","December","12","2020",0,0,0
"Johor","GTM","December","12","2021",0,0,0
"Johor","GTM","December","12","2022",1,1,0
"Johor","GTM","December","12","2023",4,2,2
"Johor","GTM","February","02","2020",2,1,1
"Johor","GTM","February","02","2021",0,0,0
"Johor","GTM","February","02","2022",0,0,0
"Johor","GTM","February","02","2023",0,0,0
"Johor","GTM","February","02","2024",9,7,2
"Johor","GTM","January","01","2020",0,0,0
"Johor","GTM","January","01","2021",0,0,0
"Johor","GTM","January","01","2022",0,0,0
"Johor","GTM","January","01","2023",1,1,0
"Johor","GTM","January","01","2024",1,0,1
"Johor","GTM","July","07","2020",0,0,0
"Johor","GTM","July","07","2021",0,0,0
"Johor","GTM","July","07","2022",1,0,1
"Johor","GTM","July","07","2023",5,5,0
"Johor","GTM","June","06","2020",0,0,0
"Johor","GTM","June","06","2021",0,0,0
"Johor","GTM","June","06","2022",2,0,2
"Johor","GTM","June","06","2023",3,0,3
"Johor","GTM","June","06","2024",8,6,2
"Johor","GTM","March","03","2020",0,0,0
"Johor","GTM","March","03","2021",0,0,0
"Johor","GTM","March","03","2022",0,0,0
"Johor","GTM","March","03","2023",6,3,3
"Johor","GTM","March","03","2024",4,3,1
"Johor","GTM","May","05","2020",0,0,0
"Johor","GTM","May","05","2021",0,0,0
"Johor","GTM","May","05","2022",3,0,3
"Johor","GTM","May","05","2023",6,2,4
"Johor","GTM","May","05","2024",3,2,1
"Johor","GTM","November","11","2020",0,0,0
"Johor","GTM","November","11","2021",0,0,0
"Johor","GTM","November","11","2022",0,0,0
"Johor","GTM","November","11","2023",6,2,4
"Johor","GTM","October","10","2020",0,0,0
"Johor","GTM","October","10","2021",0,0,0
"Johor","GTM","October","10","2022",1,1,0
"Johor","GTM","October","10","2023",2,2,0
"Johor","GTM","September","09","2020",0,0,0
"Johor","GTM","September","09","2021",0,0,0
"Johor","GTM","September","09","2022",0,0,0
"Johor","GTM","September","09","2023",3,3,0
"Johor","GUY","April","04","2020",0,0,0
"Johor","GUY","April","04","2021",0,0,0
"Johor","GUY","April","04","2022",0,0,0
"Johor","GUY","April","04","2023",0,0,0
"Johor","GUY","August","08","2020",0,0,0
"Johor","GUY","August","08","2021",0,0,0
"Johor","GUY","August","08","2022",3,3,0
"Johor","GUY","August","08","2023",1,1,0
"Johor","GUY","December","12","2020",0,0,0
"Johor","GUY","December","12","2021",0,0,0
"Johor","GUY","December","12","2022",0,0,0
"Johor","GUY","December","12","2023",7,4,3
"Johor","GUY","February","02","2020",0,0,0
"Johor","GUY","February","02","2021",0,0,0
"Johor","GUY","February","02","2022",0,0,0
"Johor","GUY","February","02","2023",4,1,3
"Johor","GUY","February","02","2024",4,3,1
"Johor","GUY","January","01","2020",2,2,0
"Johor","GUY","January","01","2021",0,0,0
"Johor","GUY","January","01","2022",0,0,0
"Johor","GUY","January","01","2023",0,0,0
"Johor","GUY","January","01","2024",1,1,0
"Johor","GUY","July","07","2020",0,0,0
"Johor","GUY","July","07","2021",0,0,0
"Johor","GUY","July","07","2022",0,0,0
"Johor","GUY","July","07","2023",0,0,0
"Johor","GUY","June","06","2020",0,0,0
"Johor","GUY","June","06","2021",0,0,0
"Johor","GUY","June","06","2022",0,0,0
"Johor","GUY","June","06","2023",0,0,0
"Johor","GUY","June","06","2024",1,1,0
"Johor","GUY","March","03","2020",0,0,0
"Johor","GUY","March","03","2021",0,0,0
"Johor","GUY","March","03","2022",0,0,0
"Johor","GUY","March","03","2023",1,0,1
"Johor","GUY","March","03","2024",1,1,0
"Johor","GUY","May","05","2020",0,0,0
"Johor","GUY","May","05","2021",0,0,0
"Johor","GUY","May","05","2022",0,0,0
"Johor","GUY","May","05","2023",0,0,0
"Johor","GUY","May","05","2024",2,1,1
"Johor","GUY","November","11","2020",0,0,0
"Johor","GUY","November","11","2021",0,0,0
"Johor","GUY","November","11","2022",0,0,0
"Johor","GUY","November","11","2023",1,0,1
"Johor","GUY","October","10","2020",0,0,0
"Johor","GUY","October","10","2021",0,0,0
"Johor","GUY","October","10","2022",1,0,1
"Johor","GUY","October","10","2023",0,0,0
"Johor","GUY","September","09","2020",0,0,0
"Johor","GUY","September","09","2021",0,0,0
"Johor","GUY","September","09","2022",0,0,0
"Johor","GUY","September","09","2023",0,0,0
"Johor","HKG","April","04","2020",0,0,0
"Johor","HKG","April","04","2021",0,0,0
"Johor","HKG","April","04","2022",2,2,0
"Johor","HKG","April","04","2023",4,2,2
"Johor","HKG","April","04","2024",6,4,2
"Johor","HKG","August","08","2020",0,0,0
"Johor","HKG","August","08","2021",0,0,0
"Johor","HKG","August","08","2022",3,3,0
"Johor","HKG","August","08","2023",9,6,3
"Johor","HKG","December","12","2020",0,0,0
"Johor","HKG","December","12","2021",0,0,0
"Johor","HKG","December","12","2022",5,3,2
"Johor","HKG","December","12","2023",1,0,1
"Johor","HKG","February","02","2020",3,0,3
"Johor","HKG","February","02","2021",0,0,0
"Johor","HKG","February","02","2022",0,0,0
"Johor","HKG","February","02","2023",4,2,2
"Johor","HKG","February","02","2024",17,11,6
"Johor","HKG","January","01","2020",0,0,0
"Johor","HKG","January","01","2021",0,0,0
"Johor","HKG","January","01","2022",0,0,0
"Johor","HKG","January","01","2023",5,2,3
"Johor","HKG","January","01","2024",2,0,2
"Johor","HKG","July","07","2020",0,0,0
"Johor","HKG","July","07","2021",0,0,0
"Johor","HKG","July","07","2022",0,0,0
"Johor","HKG","July","07","2023",4,4,0
"Johor","HKG","June","06","2020",0,0,0
"Johor","HKG","June","06","2021",0,0,0
"Johor","HKG","June","06","2022",9,3,6
"Johor","HKG","June","06","2023",2,2,0
"Johor","HKG","June","06","2024",6,4,2
"Johor","HKG","March","03","2020",0,0,0
"Johor","HKG","March","03","2021",0,0,0
"Johor","HKG","March","03","2022",0,0,0
"Johor","HKG","March","03","2023",8,3,5
"Johor","HKG","March","03","2024",8,4,4
"Johor","HKG","May","05","2020",0,0,0
"Johor","HKG","May","05","2021",0,0,0
"Johor","HKG","May","05","2022",9,5,4
"Johor","HKG","May","05","2023",6,4,2
"Johor","HKG","May","05","2024",3,2,1
"Johor","HKG","November","11","2020",0,0,0
"Johor","HKG","November","11","2021",0,0,0
"Johor","HKG","November","11","2022",1,0,1
"Johor","HKG","November","11","2023",6,1,5
"Johor","HKG","October","10","2020",0,0,0
"Johor","HKG","October","10","2021",0,0,0
"Johor","HKG","October","10","2022",3,1,2
"Johor","HKG","October","10","2023",6,5,1
"Johor","HKG","September","09","2020",0,0,0
"Johor","HKG","September","09","2021",0,0,0
"Johor","HKG","September","09","2022",1,1,0
"Johor","HKG","September","09","2023",9,3,6
"Johor","HMD","April","04","2020",0,0,0
"Johor","HMD","April","04","2021",0,0,0
"Johor","HMD","April","04","2022",0,0,0
"Johor","HMD","April","04","2023",0,0,0
"Johor","HMD","August","08","2020",0,0,0
"Johor","HMD","August","08","2021",0,0,0
"Johor","HMD","August","08","2022",0,0,0
"Johor","HMD","August","08","2023",1,0,1
"Johor","HMD","December","12","2020",0,0,0
"Johor","HMD","December","12","2021",0,0,0
"Johor","HMD","December","12","2022",0,0,0
"Johor","HMD","February","02","2020",0,0,0
"Johor","HMD","February","02","2021",0,0,0
"Johor","HMD","February","02","2022",0,0,0
"Johor","HMD","February","02","2023",0,0,0
"Johor","HMD","January","01","2020",0,0,0
"Johor","HMD","January","01","2021",0,0,0
"Johor","HMD","January","01","2022",0,0,0
"Johor","HMD","January","01","2023",0,0,0
"Johor","HMD","July","07","2020",0,0,0
"Johor","HMD","July","07","2021",0,0,0
"Johor","HMD","July","07","2022",0,0,0
"Johor","HMD","July","07","2023",0,0,0
"Johor","HMD","June","06","2020",0,0,0
"Johor","HMD","June","06","2021",0,0,0
"Johor","HMD","June","06","2022",0,0,0
"Johor","HMD","June","06","2023",0,0,0
"Johor","HMD","March","03","2020",0,0,0
"Johor","HMD","March","03","2021",0,0,0
"Johor","HMD","March","03","2022",0,0,0
"Johor","HMD","March","03","2023",0,0,0
"Johor","HMD","May","05","2020",0,0,0
"Johor","HMD","May","05","2021",0,0,0
"Johor","HMD","May","05","2022",0,0,0
"Johor","HMD","May","05","2023",0,0,0
"Johor","HMD","November","11","2020",0,0,0
"Johor","HMD","November","11","2021",0,0,0
"Johor","HMD","November","11","2022",0,0,0
"Johor","HMD","November","11","2023",0,0,0
"Johor","HMD","October","10","2020",0,0,0
"Johor","HMD","October","10","2021",0,0,0
"Johor","HMD","October","10","2022",0,0,0
"Johor","HMD","October","10","2023",0,0,0
"Johor","HMD","September","09","2020",0,0,0
"Johor","HMD","September","09","2021",0,0,0
"Johor","HMD","September","09","2022",0,0,0
"Johor","HMD","September","09","2023",0,0,0
"Johor","HND","April","04","2020",0,0,0
"Johor","HND","April","04","2021",0,0,0
"Johor","HND","April","04","2022",3,2,1
"Johor","HND","April","04","2023",2,1,1
"Johor","HND","April","04","2024",3,3,0
"Johor","HND","August","08","2020",0,0,0
"Johor","HND","August","08","2021",0,0,0
"Johor","HND","August","08","2022",1,0,1
"Johor","HND","August","08","2023",7,4,3
"Johor","HND","December","12","2020",0,0,0
"Johor","HND","December","12","2021",0,0,0
"Johor","HND","December","12","2022",4,3,1
"Johor","HND","December","12","2023",3,3,0
"Johor","HND","February","02","2020",8,3,5
"Johor","HND","February","02","2021",0,0,0
"Johor","HND","February","02","2022",0,0,0
"Johor","HND","February","02","2023",1,1,0
"Johor","HND","February","02","2024",6,4,2
"Johor","HND","January","01","2020",10,4,6
"Johor","HND","January","01","2021",0,0,0
"Johor","HND","January","01","2022",0,0,0
